Name    lms_peak    lms_sigma   lms_chi2/ndf  alpha_peak (g1) alpha_sigma (g2)alpha_chi2/ndf (g3)
W374    8515.615    141.317     1.247         9853.166        3624.821        18519.873       
W375    6778.818    137.259     0.939         7843.569        2885.523        14742.665       
W376    2912.484    79.250      0.618         3369.949        1239.750        6334.108        
W377    6248.609    117.834     0.866         7230.080        2659.830        13589.558       
W378    5521.830    112.859     1.148         6389.146        2350.464        12008.949       
W379    3630.829    93.914      1.082         4201.125        1545.526        7896.376        
W380    5637.936    108.074     1.976         6523.489        2399.886        12261.458       
W381    6094.751    112.977     1.769         7052.056        2594.338        13254.947       
W382    4803.078    102.183     0.737         5557.499        2044.514        10445.798       
W383    4568.943    104.060     0.643         5286.588        1944.850        9936.598        
W384    5962.119    120.808     1.539         6898.591        2537.880        12966.495       
W385    7041.672    127.495     0.818         8147.709        2997.411        15314.321       
W386    2783.298    77.715      0.503         3220.472        1184.760        6053.154        
W387    5851.813    129.192     1.354         6770.960        2490.927        12726.602       
W388    5244.472    104.073     1.534         6068.223        2232.401        11405.746       
W389    5856.348    121.966     0.794         6776.206        2492.857        12736.463       
W390    5052.094    100.700     0.764         5845.628        2150.512        10987.362       
W391    6143.582    115.132     1.406         7108.556        2615.123        13361.144       
W392    2068.749    69.535      1.416         2393.688        880.599         4499.143        
W393    6196.135    116.483     1.254         7169.363        2637.493        13475.436       
W394    5081.454    97.856      1.723         5879.600        2163.010        11051.214       
W395    3292.332    89.277      0.838         3809.459        1401.439        7160.206        
W396    5112.885    110.523     0.650         5915.968        2176.389        11119.570       
W397    4587.273    103.184     0.531         5307.798        1952.653        9976.464        
W398    8121.830    150.091     1.017         9397.529        3457.199        17663.463       
W399    2866.252    84.198      0.926         3316.456        1220.071        6233.564        
W400    5564.907    110.630     1.012         6438.988        2368.800        12102.634       
W401    5891.012    113.253     1.617         6816.315        2507.612        12811.851       
W402    10218.914   172.784     0.797         11824.002       4349.860        22224.230       
W403    6773.348    120.489     1.448         7837.240        2883.194        14730.768       
W404    5740.486    115.962     0.790         6642.146        2443.538        12484.485       
W405    4129.876    90.983      0.626         4778.558        1757.954        8981.710        
W406    6096.329    109.978     0.772         7053.881        2595.009        13258.376       
W407    5946.649    107.722     0.567         6880.691        2531.295        12932.853       
W408    8422.858    134.315     0.497         9745.840        3585.337        18318.145       
W409    7549.159    123.331     0.897         8734.908        3213.432        16418.012       
W410    6393.428    114.518     0.928         7397.646        2721.475        13904.513       
W411    5544.184    105.784     0.590         6415.011        2359.979        12057.565       
W412    5494.384    121.608     0.578         6357.388        2338.781        11949.259       
W413    8035.171    132.845     1.341         9297.258        3420.311        17474.996       
W414    7531.476    114.704     1.010         8714.447        3205.905        16379.555       
W415    8968.852    142.068     0.933         10377.593       3817.749        19505.578       
W416    6082.347    124.530     1.051         7037.704        2589.058        13227.970       
W417    8904.143    187.019     0.597         10302.719       3790.204        19364.848       
W418    8002.549    130.509     0.958         9259.512        3406.425        17404.049       
W419    7691.321    133.462     1.350         8899.399        3273.945        16727.188       
W420    5657.111    114.771     0.722         6545.675        2408.048        12303.160       
W421    5065.646    95.827      1.300         5861.309        2156.281        11016.835       
W422    4949.930    116.602     1.233         5727.417        2107.024        10765.173       
W423    4132.862    93.936      0.626         4782.013        1759.225        8988.204        
